Compound_ID,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16
Com_9720_pos,1013060.225,1469816.512,1653501.841,1581474.196,906422.6634,1740768.834,3350545.148,43459929.85,3498828.542,2630209.646,1785196.513,1246169.212,1465105.061,1196285.727,1950690.698,2974632.04,1932554.469,3095787.616,4633532.518,5613198.156,2446899.594,4641065.512,2014789.775,2306364.946,2274568.731,1882268.03,1853571.736,2050690.594,1079299.864,2694788.269,1571096.261,2079811.875
Com_9739_pos,3963364.524,5342232.363,6212152.727,5130131.225,2950396.213,7005860.871,10879028.04,8491653.778,4993545.343,3697207.648,3494771.671,4544353.443,4444098.982,4305163.642,3023860.469,4036556.504,22680343.03,32604660.3,30310192.78,24605168.89,42104269.71,32639204.04,16883736.07,23380517.03,28644943.89,10899589.45,12687299.51,17506905.23,10425020.68,5081619.031,22239399.52,10495559.39
Com_9762_pos,934328.661,1398066.747,1103704.108,547061.1279,578862.7569,1183337.305,1142306.752,970597.5413,2282044.023,3457249.01,1976215.385,511260.7647,606847.7236,423068.7018,9053697.728,947480.3919,3824181.45,1816398.093,1563453.436,1646903.515,1724288.197,2457785.954,37720365.22,875024.5699,2056421.099,2270875.653,3932332.05,19643425.85,16939176.85,1994235.642,13549282.29,11565535.6
Com_9779_pos,1065983.521,1566600.4,1488588.115,543939.785,915728.1281,1112544.287,2110226.005,822498.6309,2146686.778,2369806.162,2745576.024,2241518.676,1471210.51,601116.0415,2024347.939,6850453.023,1791058.337,2461692.217,2230324.487,1887987.776,1605868.716,1981953.852,932849.6001,1349926.681,1738828.923,1293243.545,1243401.49,1138342.317,970235.1175,1244575.229,913883.8961,894742.2539
Com_9868_pos,12237559.8,24393045.69,16757823.55,17820847.23,28278790.69,23208147.39,33173829.08,26298348.7,10314713.59,4899562.139,17816803.14,17300916.39,22651848.27,9420780.56,8461655.571,32785223.72,91665331.9,41967333.68,34951767.69,29652456.83,31274426.95,27087524.37,14368514.99,19685982.5,19234668.83,10591606.99,8443865.757,9036831.123,8159086.024,12497026.75,10540107.61,9624332.916
Com_9873_pos,2449443.933,9648635.143,6345680.8,1114672.006,1254662.426,1770358.86,3507107.226,2697046.895,5003471.415,8292546.812,20108460.03,1351062.395,2547210.161,1040208.638,4751310.089,9739328.464,24851668.15,27231265.29,11099758.56,20661941,40222846.34,22276992.03,4176463.466,5417284.353,19664597.46,11334167.29,69888187.72,15257399.09,38944599.62,13383649.52,19773476.5,7730122.059
Com_9896_pos,18299042.12,20371619.09,25942053.98,18818231.64,10689540.08,20600333.12,26569894.56,10374066.49,19518441.01,7448612.02,7057239.947,19368118.51,19636888.57,12127994.93,16815538.27,30781927.52,30541815.89,34810381.08,47994997.89,28885871,48145157.14,32204077.65,29559485.65,32578765.57,29039509.56,24097716.86,21188221.12,13994069.97,16154148.81,24146818.53,14949771.4,14527089.85
Com_9923_pos,2938361.62,3826478.036,3623788.591,2554074.35,2847908.908,3649164.162,5859169.799,3987340.944,6608741.113,4563164.777,5712134.083,3040145.774,4459769.077,4001411.969,8750799.669,4433251,6746039.857,5089965.005,4604896.256,5510313.261,5028401.439,4948985.214,5169462.231,3689604.091,5093354.231,5632968.626,4682253.461,4276891.331,4163435.825,4462527.283,4631214.565,2607319.657
Com_9947_pos,4390861.078,6313405.605,8682364.032,5873279.911,8850210.327,7448613.155,13511872.47,6932333.824,8315508.399,8007395.272,7261726.098,6417808.966,8217642.51,6688529.427,5477654.775,13938392.22,15466920.67,16083272.47,45567583.12,10036153.39,17875943.09,21180277.55,17862780.13,11406802.62,17476425.42,10330808.3,23487013.13,11906175.48,17291390.05,16352361.93,41144414.69,8632966.351
Com_10014_pos,5179151.462,3069049.805,2463767.114,4347249.839,4976232.971,3352024.848,97268423.7,3261258.692,2796429.892,2244716.943,5017690.249,4462881.73,4060018.884,5769075.668,11518734.83,3275143.735,3304783.942,3730049.776,5167910.782,4623832.283,4214050.5,4453408.906,2319020.335,3650273.832,1660129.653,1155953.492,1053244.834,1641621.163,1214260.883,779231.6121,2602567.718,1610904.116
Com_10031_pos,3068645.463,4030566.279,3615924.26,2083392.669,2592315.614,4152559.203,20562173.99,41720224,2819510.763,2676556.76,5011437.863,3343410.662,2025979.428,1673999.338,2077219.306,8937291.337,6786306.679,10055762.33,15543299.56,12262229.56,6648921.946,7377567.084,3386035.056,8017020.492,3809144.277,3860125.154,2639772.382,2144355.713,2040636.681,2426316.944,3330411.257,2418889.855
Com_10040_pos,8844984.937,8368543.896,6585564.799,7866682.896,11848561.22,8187116.711,60742794.71,7183919.999,4008586.118,4104567.045,8248995.424,8656188.719,3928672.039,3588670.518,25392622.33,27551819.22,2803147.004,3960624.407,3364779.69,3243653.61,3817008.009,3616450.08,1001296.781,2915431.858,2129181.647,3515460.215,1978074.905,1956655.118,530975.9823,1923814.51,2063955.117,1876888.639
Com_10055_pos,11475462.18,20331115.12,17281042.78,9290526.993,7786575.081,14390424.94,31303509.43,19608176.55,30803833.58,29599410.81,11353820.51,13719297.32,12784987.04,9907270.485,24176886.52,20583180.71,14961386.15,23542443.68,38575928.17,23256165.96,13916630.89,22429148.66,13424439.17,17662723.57,20598254.93,18576131.07,30109171.67,54379791.67,11130917.31,11188657.07,11738205.18,13501175.19
Com_10186_pos,16832764.31,10709671.63,6165458.929,961939.699,5360976.212,18027657.03,20102539.55,7924566.536,13380678.47,17887307.31,21961049.54,34828855.83,10079566.27,3416897.344,7253310.576,10167154.7,6469310.163,13374384.91,8045434.71,3987635.648,8796343.058,4642036.941,6711547.054,8819464.327,5560043.066,5615382.376,7091822.408,21268786.61,5405178.994,8893802.499,8527717.768,3896993.35
Com_10202_pos,19007987.03,28340324.19,28552702.25,24660610.34,13450835.5,36339425.74,45120259.68,25070762.85,13896004.59,20046946.52,11259995.25,10957393.59,16069087.73,12427919.96,10917659.49,36595739.5,67820943.59,36105468.32,52861955.96,40117361.89,43453274.3,33506735.09,30491841.74,39074922.54,39216560.42,16817313.7,13574011.92,20208280.47,15906448.65,11293025.9,33811580.96,10664130.41
Com_10218_pos,6101752.208,10215389.28,7775402.084,4931113.861,40515692.68,6145911.032,15575668.39,10470845.49,13590567.62,9653803.308,12154741.2,9427738.322,9531965.001,5187549.01,6851037.884,10673874.9,4851936.285,5801149.798,7018006.277,6256344.4,7835050.911,7528472.66,2133436.487,6744269.951,9007486.179,15892502.43,5152625.139,11069584.74,11368628.67,23553868.44,5002614.99,7041443.325
Com_10248_pos,20098190.44,22260604.03,30925020.88,11645522.52,7229853.337,26536609.53,2031672.098,40490220.12,957708.8423,315911.6961,2287705.875,10695081.03,19243240.18,6800300.173,809811.563,28934408.03,458192.1186,776496.0999,626347.298,544145.3823,1135295.627,610845.6842,1966198.06,4451978.051,17565575.03,1898654.148,17602364.78,5875645.794,3761371.129,321583.1173,8627505.239,776449.7251
Com_10345_pos,29527465.86,14539845.58,12913731.74,24191140.49,7071485.403,33672211,7509042.323,22136350.4,2515932.808,9054088.795,13473304.57,24716247.21,18358736.36,9887663.378,1344393.822,15578690.29,2330041.174,4218216.345,5654200.689,4395472.663,3008622.608,2284696.23,3756388.814,4664939.848,3641773.468,2771062.138,2019335.698,2530804.804,2412091.241,2601048.316,11955101.97,2313082.168
Com_10364_pos,9958711.913,9892005.529,7428330.771,24144189.32,5725190.929,7204381.462,6424514.08,14493687.47,2342237.25,2279194.977,8102667.724,12571998.03,21968589.86,23882323.66,1462337.447,10705505.44,4874499.253,10383548.73,13809639.35,5973974.39,4612162.202,6127930.18,3785440.656,5205877.185,4807289.485,4939688.96,4422390.608,2163248.412,4991211.686,4207219.88,3833998.696,2908324.027
Com_10385_pos,29404253.86,3318826.091,5152929.97,21075101.97,2447662.51,22212957.52,3976965.826,3679392.452,1230685.683,1341157.293,926749.3501,23869923.26,5717172.245,3927063.586,1049145.16,7647405.894,1020896.483,1204258.765,1594303.984,1078734.723,1549473.704,1221349.921,746439.1637,1248197.889,1037614.454,594044.1663,788794.513,1540614.95,696334.4187,739597.2158,825810.0964,399170.315
Com_10386_pos,2899263.437,3307132.016,3619059.873,2101370.63,2619165.46,4055450.017,4970641.069,2512568.497,2130905.965,2746790.201,1664031.696,1706252.414,2203784.858,1726999.562,2575663.286,3845493.745,6093542.847,5147674.7,5915276.735,7988928.821,5683798.463,7329494.503,11193173.39,4502045.082,7272601.554,32801658.47,5305588.003,3431653.377,6264895.311,77299315.98,3332864.346,4229716.773
Com_10402_pos,2157224.831,43981858.81,8719799.255,3121049.569,1497605.093,5253592.073,4733538.383,2240337.108,29898135.79,1378452.467,10697220.63,3200969.376,3950746.519,1377724.872,1618700.701,8582857.975,3011186.118,3955356.879,5570092.153,3997875.103,17388628.44,4824215.606,13655956.74,2193237.23,1459290.012,956387.8257,1191086.795,4734619.374,2960545.859,466020.3357,5360234.423,1612748.469
Com_10482_pos,15205838.51,33716239.64,33994418.04,7678197.163,3707614.17,12308977.28,38436398.82,17053345.71,7975514.702,11863191.09,6634573.432,8049001.53,25469668.91,5054741.285,6312625.721,11097073.03,5968300.74,9072351.682,15908254.29,12905923.48,12651837.44,3340475.116,2443346.335,25574289.66,19361582.59,5192665.204,6482338.004,19388880.22,3270931.284,5902917.19,14139812.64,3561078.281
Com_10579_pos,4422081.498,5137893.408,6909685.172,2870324.462,4534030.729,4178801.856,10016862.29,7474994.115,14450138.33,11415447.43,12699278.92,5588627.776,6625717.162,3433750.636,9475139.404,9756318.348,4838757.095,7004489.135,6054874.339,6682721.146,6079899.741,6251914.246,2607055.703,4967391.124,6894351.983,28605476.13,3721854.019,3639916.039,24239273.83,4463112.368,2644502.698,2431091.482
Com_10596_pos,7002617.667,6201420.866,8109315.811,4696384.891,15262925.7,3422242.341,17437237.65,8254637.633,31246686.18,18151621.68,23669637.69,32715361.45,11879721.1,18211216.26,17710181.04,14727682.87,9292810.357,13452777.84,8231424.293,16019219.27,18462626.56,13795694.39,23336622.44,12148072.22,7881807.402,5607594.45,7222651.342,18408306.35,10141543.51,8530168.759,17513123.57,9938220.826
Com_10629_pos,15839495.13,17125572.73,17716309.52,3944933.517,19599836.52,4700768.873,34713186.96,13012790.51,14344120.58,17598515.56,12606106.86,6669255.248,6632285.68,12513475.45,9405622.212,15546499.05,4284088.019,5140285.332,7828331.935,4880775.343,4953592.406,6773972.111,3696759.832,5625349.031,5707719.176,31426191.14,5140236.879,5177284.778,13209617.9,27518445.98,4358263.692,2741885.684
Com_10644_pos,18409598.75,32615873.05,32238610.21,15667895.17,14802788.46,24377604.61,14847113.84,22083286.46,7512683.249,10792766.13,8761600.827,21082080.87,13291477.14,20519914.15,8766181.187,12208241.94,26462266.61,47305580.36,20998321.37,21372256.46,14349409.47,23877174.44,10507701.5,29345510.88,16302786.31,7580952.692,15789949.91,9002093.099,14280598.84,7041879.13,14464251.54,6123722.205
Com_10650_pos,325679.9492,603563.4398,780012.4763,203421.0216,287428.1484,317967.9423,630264.1535,254765.0281,9165767.297,45614699.6,5010399.359,1979927.358,200976.7245,264615.7846,3519567.54,1624419.006,2148039.714,1520011.345,584622.4226,1112818.137,2779996.117,1363566.839,1510428.22,605679.3573,36909702.61,1628145.306,2401283.709,6301276.658,4417197.189,1940760.245,4677038.725,1583429.266
